,dataset,target_coverage,expected_coverage,coverage,mse_expected,mse_filtered,mse_prop_base,comparison_loss
168,25_fri_c1_1000_10,0.9,0.9118136439267887,0.8897243107769424,0.5608738265748292,0.617172229292961,0.8307509769566124,0.12161407640517037
169,25_fri_c1_1000_10,1.0,1.0,1.0,0.6964020957881945,0.7429088215507378,1.0,0.12161407640517037
170,26_fri_c0_1000_10,0.1,0.47587354409317806,0.47368421052631576,0.10026882287978382,0.16506434316297883,0.5394674620954852,0.17104394241450807
171,26_fri_c0_1000_10,0.2,0.47587354409317806,0.47368421052631576,0.10026882287978382,0.16506434316297883,0.5394674620954852,0.17104394241450807
172,26_fri_c0_1000_10,0.30000000000000004,0.47587354409317806,0.47368421052631576,0.10026882287978382,0.16506434316297883,0.5394674620954852,0.17104394241450807
173,26_fri_c0_1000_10,0.4,0.47587354409317806,0.47368421052631576,0.10026882287978382,0.16506434316297883,0.5394674620954852,0.17104394241450807
174,26_fri_c0_1000_10,0.5,0.610648918469218,0.5939849624060151,0.12638413861138686,0.17228727374184455,0.563073626537828,0.17104394241450807
175,26_fri_c0_1000_10,0.6,0.610648918469218,0.5939849624060151,0.12638413861138686,0.17228727374184455,0.563073626537828,0.17104394241450807
176,26_fri_c0_1000_10,0.7000000000000001,0.7554076539101497,0.7493734335839599,0.16151521501922916,0.21394666113870187,0.699225890320475,0.17104394241450807
177,26_fri_c0_1000_10,0.8,0.8053244592346089,0.8070175438596491,0.17480995247198564,0.23919555013459975,0.7817449480790535,0.17104394241450807
178,26_fri_c0_1000_10,0.9,0.956738768718802,0.9699248120300752,0.22475713904243988,0.27230082493643154,0.8899404446781235,0.17104394241450807
179,26_fri_c0_1000_10,1.0,1.0,1.0,0.2828547614842528,0.3059764578234425,1.0,0.17104394241450807
180,27_fri_c2_500_5,0.1,0.13953488372093023,0.1457286432160804,0.06433816213330515,0.12235788667084936,0.16554985293502436,0.1362970556139704
181,27_fri_c2_500_5,0.2,0.2159468438538206,0.21608040201005024,0.09329447010618856,0.1656729703982467,0.22415503104037057,0.1362970556139704
182,27_fri_c2_500_5,0.30000000000000004,0.33222591362126247,0.34673366834170855,0.13562611620787463,0.174572751218986,0.23619640774370287,0.1362970556139704
183,27_fri_c2_500_5,0.4,0.4019933554817276,0.41708542713567837,0.16422026420394373,0.20172231229742643,0.2729296822883757,0.1362970556139704
184,27_fri_c2_500_5,0.5,0.5116279069767442,0.5125628140703518,0.23337061193884426,0.22209894608940034,0.30049920656960705,0.1362970556139704
185,27_fri_c2_500_5,0.6,0.6013289036544851,0.6080402010050251,0.28972252050579267,0.3206447295226285,0.43383135538829365,0.1362970556139704
186,27_fri_c2_500_5,0.7000000000000001,0.7441860465116279,0.7638190954773869,0.39032157520689176,0.45920894762412606,0.6213083260429743,0.1362970556139704
187,27_fri_c2_500_5,0.8,0.8272425249169435,0.7939698492462312,0.4584636642683498,0.4751582642709874,0.6428877035325912,0.1362970556139704
188,27_fri_c2_500_5,0.9,0.9867109634551495,1.0,0.6815915813035005,0.7390999418095096,1.0,0.1362970556139704
189,27_fri_c2_500_5,1.0,1.0,1.0,0.7259877494589765,0.7390999418095096,1.0,0.1362970556139704
190,28_fri_c2_1000_5,0.1,0.11314475873544093,0.10776942355889724,0.09285220674520807,0.09635225988480195,0.13480329556171147,0.0795068453281071
191,28_fri_c2_1000_5,0.2,0.22296173044925124,0.19298245614035087,0.15726979906647465,0.15198653296411185,0.21263938748355893,0.0795068453281071
192,28_fri_c2_1000_5,0.30000000000000004,0.40099833610648916,0.43358395989974935,0.24437561646735226,0.30191739715797633,0.42240275602221766,0.0795068453281071
193,28_fri_c2_1000_5,0.4,0.40099833610648916,0.43358395989974935,0.24437561646735226,0.30191739715797633,0.42240275602221766,0.0795068453281071
194,28_fri_c2_1000_5,0.5,0.5524126455906821,0.5363408521303258,0.2892605716390785,0.353967212692675,0.49522395062466296,0.0795068453281071
195,28_fri_c2_1000_5,0.6,0.7038269550748752,0.6917293233082706,0.3539879530148677,0.39264012848833757,0.549329962299623,0.0795068453281071
196,28_fri_c2_1000_5,0.7000000000000001,0.7038269550748752,0.6917293233082706,0.3539879530148677,0.39264012848833757,0.549329962299623,0.0795068453281071
197,28_fri_c2_1000_5,0.8,0.8286189683860233,0.8170426065162907,0.4585733110432958,0.5119168924921409,0.7162061818182209,0.0795068453281071
198,28_fri_c2_1000_5,0.9,0.9800332778702163,0.9849624060150376,0.656149885214145,0.6987446361107333,0.9775907676313172,0.0795068453281071
199,28_fri_c2_1000_5,1.0,1.0,1.0,0.6995501391313931,0.7147619016531606,1.0,0.0795068453281071
200,29_fri_c4_500_10,0.1,0.12292358803986711,0.07537688442211055,0.05814830177457511,0.20541341403584393,0.29580257388423925,0.16709642875498223
201,29_fri_c4_500_10,0.2,0.2159468438538206,0.18090452261306533,0.12483330311476477,0.35489063258690007,0.5110550499311243,0.16709642875498223
202,29_fri_c4_500_10,0.30000000000000004,0.33222591362126247,0.2964824120603015,0.16999935187641793,0.33133537599259044,0.4771346481803182,0.16709642875498223
203,29_fri_c4_500_10,0.4,0.4186046511627907,0.38190954773869346,0.19752783921337905,0.40330484023611535,0.5807732195181646,0.16709642875498223
204,29_fri_c4_500_10,0.5,0.5813953488372093,0.5879396984924623,0.25990377303044476,0.4342644203059047,0.6253561086834304,0.16709642875498223
